id	content	labels
7103	"Charlotte Gornitzka, who works for Unicef on coronavirus misinformation, says: ""A recent erroneous online message...purporting to be a Unicef communication appears to indicate that avoiding ice cream and other cold foods can help prevent the onset of the disease. This is, of course, wholly untrue."""	1
5479	CUNY students waiting for a coronavirus response	1
2007	CANADA FX DEBT-Canadian dollar steadies near 2-month low as China adds liquidity - Reuters: https://t.co/Ge32UFjAqA via @GlobalFX @ReutersUK #forex	1
997	Luck Reunion may have been canceled but the show will go on. Many of the artists that were scheduled to perform in Luck, Texas will now be performing at a free, live streaming event on March 19	1
5687	The high speed railway we never wanted, the “co-location” joint checkpoint we never wanted, the #WuhanCoronavirus we never wanted, all proudly presented by the government we never wanted	1
6887	Fact-check ! A post shared on social media claims a Chinese doctor has discovered that drinking Tea ? is effective in curing & relieving symptoms of the coronavirus. The claim is false! Via @AFPFactCheck #LKA #SriLanka #CoronaVirus #COVID19 #FactCheckLK	1
938	As of today, all stores of American Eagle will close as we support health, responsibility and more importantly YOU	1
700	A 42-year-old woman from the Los Angeles area who’s diagnosed with Lupus said her health care provider stopped filling her prescription for chloroquine – and sent her a message thanking her for her “sacrifice” to help treat those seriously ill with the coronavirus	1
6859	A social media post is saying a Newberg student has coronavirus. This is UNTRUE. At this time, no Newberg staff or student has the disease. SCHOOLS WILL BE OPEN ON MONDAY. We encourage any student or staff who is ill to remain home to slow the spread of any flu or virus	1
2451	@USATODAY corona virus Alert ! Live map of corona virus tracking. Stay safe and know infected areas. check live map here https://t.co/u3pklk5L9l https://t.co/L68uWANX5l	1
877	New Jersey pizza store owner takes out loan to pay his workers	1
823	Three U.S. Navy sailors aboard the aircraft carrier Theodore Roosevelt in the Philippine Sea have tested positive for COVID-19, marking the first time the virus has spread to a U.S. warship at sea, four U.S. defense officials tell Fox News	1
715	US works to repatriate up to 5,000 Americans from Peru stranded due to coronavirus	1
5648	Handwashing is one of the most effective ways to prevent the spread of germs. Find out how to wash your hands the right way to protect yourself from getting sick	1
557	Florida restaurant diner leaves $10K tip to help employees during coronavirus outbreak	1
6741	People Need A Photo ID To Be Tested For COVID-19 At A Community Based Testing Center (CBTS)	1
2438	#Repost | No confirmed case of coronavirus in India so far, but over 100 currently under observation Civil Aviation Ministry has initiated the thermal health screening of passengers arriving from China, where the novel virus has killed 80 people so far. https://t.co/gcLSkdyuwx	1
5340	Iran now looks like China, people collapsing in the streets	1
994	Lakewood Church is partnering with the Gulf Coast Regional Blood Center to hold an emergency blood drive on Monday, March 23 through Friday, March 27 from 9 a.m. to 6 p.m. daily	1
588	Coronavirus package has $400 million to help states beef up mail-in voting. The funds would assist states as they expand voting by mail, early voting, online registration and make in-person voting safer for all	1
5783	China’s viral outbreak is straining the resources of front-line hospital staff in epidemic-stricken Wuhan, who have been forced to turn away patients	1
6747	#AprilFactsDay: Cold weather and snow can't kill the #coronavirus	1
6351	coronavirus doesn’t give you an excuse to be a dick to Asian people	1
827	Several groups in US are working to get unused masks, gowns and other personal protection equipment (PPE) items into the hands of the medical community by asking people for their unused items	1
566	UFC President Dana White emphatically refuted reports that the company was laying off workers in the middle of the coronavirus pandemic on Wednesday	1
5769	Wuhan Pneumonia Breaking: Shanghai City, China is officially on lockdown as of 24th Jan. Death toll rised to 32people in Shanghai alone, which has higher death rate than Wuhan, reported by Shanghai Ruijin Hospital	1
2062	The coronavirus reduced China's international airline capacity by 1.4 million since January 20 https://t.co/2wHmuPcwUT	1
2626	.HHAhmedBinSaeed, President of Dubai Civil Aviation Authority thanks #UAE’s health authorities for their 24/7 commitment &amp; agility these past weeks in keeping the country’s travelers, communities and the cities safe during the COVID-19 crisis. … https://t.co/gErFh6EjK6	1
558	Americans must support their first responders at the forefront of the war with coronavirus (COVID-19), First Responders Children Foundation's President Jillian Crane urged Thursday	1
2429	[5:11AM] @Austynzogs: Fire outbreak at Anu Saw mill market, Mushin #TrafficChief	1
614	Both Iowa and the U.S. State Department are working desperately to help Americans stuck abroad amid coronavirus-related border closures come home, Sen. Joni Ernst, R-Iowa, said Thursday	1
2146	"@HonorAndDaring #Uganda's health minister warned that it would be foolish for 200 of their business people in Kampala to travel to China for business. She addressed this issue sternly: ""We now do not have Corona Virus in Uganda"". https://t.co/ExOj8ujDX5"	1
865	Chinese authorities said they will end a two-month lockdown of most of coronavirus-hit Hubei province at midnight, as domestic cases of the virus continue to subside	1
5627	A man who lives in Snohomish County, Washington, is confirmed to have the first US case of Wuhan coronavirus	1
2538	The mystery of the Wuhan coronavirus deepens as first case hits U.S. https://t.co/egTUkyzJOY	1
989	Walker County curfew goes into effect Monday until further notice. Walker County Judge Danny Pierce signed the order on Sunday to go into effect on Monday, March 23. The curfew will extend from 11:59 p.m. to 5:00 a.m. each night	1
2688	Help prevent #CoronaVirus spreading. Wash your hands more than usual, for 20s with soap &amp; water, or use hand sanitiser. Especially when you: ▶️Get home or into school, college or university 🤧Blow your nose, sneeze or cough ▶️Eat or handle food ➡️ https://t.co/vZvkU18g1i https://t.co/zz2nYuA0Vg	1
6725	Thank you for your leadership Mayor Lucas! My brother @dcokontais also working to dispel dangerous rumors that African Americans are less likely to contract the virus and fill an information gap on why COVID-19 may be especially harmful for our city's AA population	1
963	On March 9, Boston Mayor Marty Walsh cancelled the city’s St. Patrick’s Day Parade, which hosts anywhere from 600,000 to 1 million attendees every year, according to Trip Savvy	1
2105	A major Sydney high school has been shut down with a student testing positive for coronavirus. #9News https://t.co/G1Zv9LB2bQ	1
1857	CDC is preparing for the 'likely' spread of coronavirus in the US, officials say https://t.co/cm9pRyVTcU Do we have anyone left in the CDC who knows what the fuck they are doing	1
5491	State-owned RBS has offered a mortgage holiday to homeowners in the UK affected by Coronavirus	1
1012	CVS won't charge fees for home delivery of prescriptions amid COVID-19 outbreak. CVS Health said the move was aimed to keep people at higher risk of complications from COVID-19 from coming to the pharmacy to pick up new prescriptions and refills	1
646	International Lawyer David Tarfuri joins Trace Gallagher to discuss India's decision to lockdown for 21 days amid coronavirus pandemic	1
855	Washington state issues ‘stay-at-home’ order, bans weddings and funerals to slow coronavirus spread	1
5689	On #WuhanCoronavirus, as soon as the govt loosened info censorship, Chinese media such as Caixin & Beijing News新京报 have had the best coverage, way more in-depth and ahead of any int outlets. Imagine how vibrant the Chinese media scene would be if only there's no censorship	1
5316	Where there is a will.. Wuhan to build 1,000-bed hospital in less than 12 days to ease bed shortage due to #WuhanCoronovirus. City says mobile hospital, with floor space of 25k sqm, to be finished before Feb 3. Construction started last night, state media reports	1
5397	The outbreak is forcing many companies that have been slow to adopt tools such as remote collaboration to reconsider the benefits	1
797	Courthouses across the U.S. have closed	1
696	Drew Brees, wife to donate $5M to Louisiana for meals amid surge in COVID-19 cases	1
5413	Coronavirus Update: New Jersey School Districts Preparing For Possible Closures Due To Virus Outbreak	1
2552	Baby aged 30 hours has been diagnosed with the coronavirus in Wuhan China. The baby may have contracted it from the womb or immediately after birth.#Corunavirus #coronaviruschina https://t.co/6T05dxDl05	1
2490	Coronavirus Infection Found After More Than 1000 Cruise Ship Passengers Disperse https://t.co/8wq5fh8gS5	1
2207	1/ Solidarity in the Arts in Light of the #Coronavirus Arosa Klassik, and thus both my courses next week, been cancelled due to very strict corona virus measures taken by the Canton of Graubünden. We'll see what that means for me	1
693	New York to start blood plasma treatment for COVID-19	1
1958	aaaaaaaaAAAAAAAAAAAAAA it had to hit while I was on spring break https://t.co/W9IJeCinSa	1
5382	"The outlets Xinhua News Agency, China Radio International, China Global Television Network, China Daily and the People’s Daily, will be required to reduce personnel from 160 to 100 by March 13."" 1/"	1
2550	Taiwan reports bringing total confirmed cases there to 23 and 1 total death, with reported today. #coronavirus #covid19 #coronavirusoutbreak	1
2121	Calm down people. Earlier, people also went crazy in Hong Kong. There will be no shortage on supplies so don’t panic yourselves. Just try to avoid the crowds, wash hands often and things will be better soon. 🙏🏻 https://t.co/LnUVCbjIqq	1
5781	"""In 2004, a SARS virus 'leaked' from a lab in Beijing. And when China set up a lab in Wuhan in 2017 to study some of the most dangerous pathogens, U.S. scientists warned of a similar leak from Wuhan."""	1
78	"A spokesperson for the World Health Organization said that fainting in this manner from coronavirus would be ""atypical."""	1
5526	Vote this moron OUT in November. He’s killing Americans with his lack of action. Donny dumbass is a threat	1
7071	Bill has been doing charitable works for years long before covid, it will be untrue to say he is just starting. Its the other two we should be asking questions	1
1873	The way my blood boils reading all the incidents in this thread.. We’re in 2020 and we still have to see and listen to these kind of people. Theyve got a skull and absolutely nothin on the inside. https://t.co/HWq65KN7Qh	1
993	First Houston COVID-19 drive-thru testing site expands to older adults with symptoms. People 65 and older with cough, difficulty breathing, and fever may call the Houston Health Department COVID-19 call center at 832-393-4220 between 9 a.m. and 3 p.m. to be screened	1
6919	STOP telling ppl to go to blood drives because they have to test you for COVID-19. That is SO beyond untrue and extremely dangerous to every single person there. They do NOT test for coronavirus at blood drives and you are just putting everyone else at risk	1
6950	This drug has only been assessed in its effect on Malaria. It is simply untrue to say it has been clinically trialled with COVID-19	1
7124	Rita Wilson, 63, the wife of Hanks, also fell ill with her hubby down under. She seems to be in good spirits, however, as she shared her playlist that she's been listening to while in quarantine, which includes Billy Idol’s “Dancing with Myself,” the Bee Gees' “Night Fever,” MC Hammer’s “U Can’t Touch This” and more	1
1038	Javier Ortega Smith, the secretary-general of the far-right Vox party, tested positive on March 10, causing the suspension of Spain’s lower house of Parliament. The leader of the party, Santiago Abascal, later tested positive	1
1904	@wxyzdetroit BY THE NUMBERS: What we know so far about the #Coronavirus. -56 people have died in China -5 confirmed cases in the U.S. -3 POSSIBLE cases in Michigan @CDCgov is testing in order to confirm By comparison, the flu has killed 8,200 in the U.S. since the flu season started in Oct	1
7092	Did it occur to you that the #COVID test on that tiger could've been a false pawsitive	1
774	United Kingdom immigration officials have detained and tested nearly 100 migrants attempting to enter the country Wednesday during the coronavirus outbreak, a report says	1
2300	Shahzaib Rahujo, who studies at a university in China, around 1,000 kilometres away from Wuhan, reached his village late Saturday night. https://t.co/9yHTazFOVx	1
2314	No plans to set up coronavirus quarantine site in B.C. for now: health officials - Boundary Creek Times - https://t.co/iga6cs8Wqt	1
960	Facebook F8 Developers Conference, Facebook’s highly anticipated tech conference which hosts some of the greatest minds in the developer and entrepreneurial community was canceled and replaced with a combination of what Facebook is calling, “locally hosted events, videos and live streamed content.”	1
2333	$SPY Peak Coronavirus? Clothing giant H&amp;M has reopened 37 stores in China and may reopen more this week. 297/520 are currently closed	1
5331	Single nurse, 30, asks China to 'assign' her a boyfriend as a reward for helping Wuhan fight killer coronavirus	1
313	"WHO suggests only avoiding consuming ""raw or undercooked animal products"""	1
2564	@CiaraLeilani @BigDonTee @realDonaldTrump coronavirus update from @nytimes : deaths outside china exceeded those inside the country for the first time since the start of the outbreak of #COVID19. it now has a higher death rate (3.4%) than the flu, per WHO	1
5515	The data on recorded coronavirus infections suggests that the US and much of Western Europe are on the same initial trajectory as Italy in terms of the number infections — just one or two weeks behind on the same path	1
2491	Sports Breaking: @warriors will be the first @NBA team to play with empty seats due to #Coronavid19 . Regulated by local gov and in effect for two weeks. #Warriors #NBA https://t.co/ckspuFpQrq	1
5348	Remember 2 days ago when he first called the Coronavirus a democratic hoax - then the next day changed his story completely	1
1980	#EGOComebackTrailer #EgoIsHere @BTS_twt #WuhanCoronavirusOutbreak After the black swan MV released ppl started describing the wuhan virus in China as ‘black swan effect’ and suddenly there’s H5N1 bird flu in China and suddenly we see all these birds in the EGO MV.MArTy iM ScARed	1
575	Dr. Siegel says some 'mathematical modeling' about coronavirus is spreading panic	1
2527	Football Kenya Federation (FKF) have confirmed Harambee Stars will play their Africa Cup of Nations (Afcon) qualifier against Comoros minus key players owing to the spread of coronavirus! https://t.co/eEDMVJUwVM https://t.co/9jGNDL5WcM	1
2416	🏴‍☠️ New deaths: 115 in China, 2 in Diamond Princess, 1 in S. https://t.co/odGavTYNtc	1
2106	Cruise passengers shunned over coronavirus to head home after Cambodia reprieve #Breaking #Global #News #World	1
5485	#2 in our County. Brentwood parent has confirmed case of coronavirus; Williamson County Schools to remain closed	1
5504	"Christine Lagarde warns Europe risks a major economic shock similar to the financial crisis unless leaders act urgently on coronavirus https://www.bloomberg.com/news/articles/2020-03-11/ecb-s-lagarde-warns-of-2008-style-crisis-without-urgent-action … via @markets Bloomberg quotes ""source"". Bulgarian PM Borissov said it on the record in front of journalists #EUCO"	1
832	Anna Wintour revealed that the Met Gala has been postponed due to the coronavirus outbreak in a statement on Vogue's website on Monday	1
1866	Coronavirus Update: Africa takes precautions. --------------------------- Precautions are being taken in Africa to avoid further spread of the coronavirus, although there are currently no confirmed cases on the… https://t.co/cQl9pNiPKm	1
934	Three Hanshin Tigers players testing positive for the coronavirus this week isn't making Japanese baseball organizers think twice about starting the professional league season next month	1
127	Italy has restricted public gatherings and travel for all 60 million of its residents. Nonessential businesses such as restaurants and bars have been closed, and the country is encouraging social distancing. Food stores and pharmacies are about the only businesses that will be allowed to stay open until restrictions are lifted	1
5563	Currently taking a break from Fortnite. With what’s going on in the world right now with this COVID-19 or Coronavirus disease, I can’t risk sitting in a bus with 99 complete strangers from random places. I’ll let you know what I decide to do next, hopefully this gets fixed	1
1918	"@CommunistBad @SSSharma11111 @RagingCon @TimKennedyMMA LOL ""The Daily Mail"": great source for accurate information on what's really happening in socialist China - or the UK! This report is pure anti-communist #propaganda. The info I sent you comes straight from US Centers for Disease Control! *12,000* flu deaths in US in 2019-2020"	1
936	Adidas: To all our athletes, teammates and friends across the world, your health is what matters most. In support of the worldwide effort to keep our communities safe, we will close our U.S. retail doors from March 17th until March 29th	1
5746	CCP bots are now attacking my tweets with disinfo that the US created the Wuhan virus as a biological attack on China	1
2661	What is the coronavirus? Facts on coronavirus. https://t.co/h5wnD3ciOV	1
2240	#Trump segue in #Davos when asked about the CDC report of Coronavirus in #US from China is that “we have it totally under control” and that “we just signed the biggest deal ever with #China.” What	1
2382	#China coronavirus spread is accelerating, Xi Jinping warns https://t.co/UCvrviEGun	1
5528	I’m probably not supposed to say this, but people I beg of you please do not come to games right now. I know they’re still inexplicably playing them right now, but that doesn’t mean it’s safe to attend. You’re putting yourselves, the staffs, and teams at risk. Please don’t go. https://twitter.com/dougherty_jesse/status/1238120088890413063 …	1
2618	Philippines' Cebu Air fears profit hit of up to $78 million from virus outbreak https://t.co/CCy1qsvrWi https://t.co/PRQB9V7Q6q	1
641	FISA court delays deadline for DOJ's proposed reforms amid coronavirus	1
5519	President @realDonaldTrump has taken bold action in response to the #Coronavirus. The steps the President announced in regard to Europe protect the American people — our highest priority — and are part of the most comprehensive effort to confront a virus in modern history	1
918	SpaceX joins automakers' offer to build ventilators for coronavirus patients	1
5407	Man Fights Back After Getting Water Thrown at Him Because ‘He Has Coronavirus' in NYC	1
1047	Terrence McNally: Playwright dies of coronavirus complications	1
5717	5 individuals are being tested for the 'Wuhan' coronavirus in Quebec City and Montreal after travelling to Wuhan and showing symptoms of a respiratory virus	1
60	We found that viable [COVID-19] virus could be detected in aerosols up to 3 hours post aerosolization, up to 4 hours on copper, up to 24 hours on cardboard and up to 2-3 days on plastic and stainless steel	1
2123	Coronavirus panic leaves London's Chinese district almost empty China Town is a #GHOST Town: #Coronavirus #panic leaves #London's Chinese district almost empty after first confirmed case of deadly bug in the capital https://t.co/Ps2jNOLcHx via @MailOnline	1
6285	A U.S. resident who recently traveled to China has been diagnosed with the newly identified Wuhan coronavirus that has sickened more than 300 people and killed at least six in China	1
7083	On Saturday, we published a story about philanthropist Bill Gates' support for SA with Covid-19. We wrongly reported that Gates wants to test a 'vaccine' in Africa. This is false. The Gates Foundation will support SA with testing kits and research. We apologise for the mistake	1
5467	The great Cato-the-wise, Cato Sapiens, Cato Censorius, or (in Staten Island, Cato-no-nonsense) would be turning in his grave & characteristically seething with anger at the misuse of his name by that imbecilic institute. PS-As we explained,deaths *lag* infections because...time	1
2047	Coronavirus Spreads to Middle East with First Case in UAE Confirmed. - apparently also france Germany and Australia too often it hits India I don’t think it could be stopped https://t.co/evSsxi4TMI	1
909	Bethenny Frankel manufacturing, donating coronavirus kits and masks to thousands of health care workers	1
734	A super PAC led by a former aide to Hillary Clinton is rolling out a $6 million ad campaign starting Tuesday, attacking President Trump's response to the coronavirus pandemic	1
5403	I’ve just received confirmation that #Ultra WILL be cancelled due to #coronavirus concerns with an official announcement to come. I do NOT have further details on refunds, possible postponement etc but the festival’s construction has been stopped	1
883	"The New York City Fire Department has only a few weeks worth of crucial protective gear left while dozens of firefighters have been infected with coronavirus, FDNY Commissioner Daniel Nigro told ""Bill Hemmer Reports"""	1
2530	"▶ World Health Organization names the new coronavirus: Covid-19: ""Having a name matters to prevent the use of other names that can be inaccurate or stigmatizing,"" Tedros Adhanom Ghebreyesus, director-general of the WHO, told reporters. https://t.co/BPDfA64jlN"	1
7097	"An evangelical preacher who claims he can cure the virus has also been the subject of disinformation.Stories about David Kingleo Elijah, from the Glorious Mount of Possibility Church started spreading online after a video of him saying he would move to China to ""destroy"" the virus was uploaded on YouTube and shared on other platforms.""I am going prophetically to destroy coronavirus. I am going to China, I want to destroy coronavirus,"" he says in the video"	1
5535	RT @IlhanMN: Outbreak or not — paid sick leave should be guaranteed in this country	1
973	Avril Lavigne informed her fans on Instagram that she would have to cancel her tour in Japan, China, Philippines and Taiwan where a majority of coronavirus cases have occurred	1
2311	Korea has been doing such a great job! I’m just a lil bit worried what happens when we reach the tipping point and the health system gets overwhelmed https://t.co/OyojzyfI4V	1
5654	Florida's Republican U.S. @SenRickScott warns CDC director to not trust China to be truthful about outbreak of deadly coronavirus, and calls for high alert	1
766	Craft beer & spirit-makers in some of the communities most severely impacted by the coronavirus pandemic are doing more than just producing hand sanitizer for their patrons. But even as they convert their operations almost entirely to charity, and at a time when sales are so bad they could lose everything, they are discovering new snags in the supply chain that are making it even harder to help in the current crisis	1
5667	All healthcare professionals should be sure to ask for patients recent travel history	1
2239	Coronavirus: Italy reports biggest daily jump in death toll https://t.co/tDVdwc9zKq	1
619	As the world struggles to contain the coronavirus outbreak, experts are harnessing 3-D printing technology in an effort to make in-demand items, such as components for masks and face shields	1
804	Crime has dropped in San Francisco after the city mandated all residents stay home in an effort to stop the spread of coronavirus, Police Chief Bill Scott said	1
5591	We regret to inform u that we need to cancel our team building dis coming March 29 due to da COVID 19 threatening. We apologize for the inconveniences, but safety is utmost important. Further updates will be posted once we have set a new sched	1
742	Farmers rush to supply spuds during coronavirus outbreak	1
6365	it is only a matter of time until there is a case in the UK, given the ease with which the new coronavirus is now believed to pass from one person to another	1
2580	@hyulri i hope so too :| not until the virus outbreak in my country in cleared. there’s like currently 45 cases in my country so like &lt;/3	1
5581	I’m covered in the blood of Jesus. This corona won’t touch me	1
5434	I am a firm believer in staggering vaccinations. Additionally, It is concerning that China makes our vaccines	1
640	Leaders of the world's most powerful economies will convene virtually on Thursday to try and coordinate a response to the fast-spreading coronavirus, which has shuttered businesses and forced well over a quarter of the world's population into home isolation	1
2312	MOH releases list of referral hospitals for coronavirus https://t.co/GcmnPp56Ey https://t.co/Se7UeJdCX7	1
5757	Huge Was just told by a Chinese reporter that CCP authorities are allowing disinformation to spread on social media to downplay to the full extent of the Wuhan virus outbreak	1
2609	#Breaking: a second new case of #WuhanCoronavirus was reported in #Macao, and local tourism authorities announced Thursday the cancellation of all Spring Festival activities	1
5474	I think most people aren’t aware of the risk of systemic healthcare failure due to #COVID19 because they simply haven’t run the numbers yet. Let’s talk math	1
42	If you get sick with coronavirus, an U.S. government official in your community can make you stay home	1
902	South Africa goes on 21-day lockdown as coronavirus cases surge	1
943	GameStop: Beginning today, 3/22, we’ll be offering a contactless delivery service called Delivery@Door at all US store locations where state/local laws allow.	1
2157	Just in case who's looking for N95 / 3ly Medical Disposable facemask against coronavirus, Amazon in Stock now! https://t.co/YoaNgMvKSO #CoronavirusOutbreak #n95 #Coronavirus #2019nCoV #COVID2019 #facemasks #CoronaVirusUpdates #coronviruswho #N95Respirator 148	1
706	Trump campaign offices to stay closed through April because of coronavirus	1
5446	Coronavirus is FAKE NEWS	1
5767	Googled bout the #Wuhan #Coronavirus just to find out the world had a new plague starting around the same date for the last few centuries	1
5607	"I have seen a lot of random coronavirus-related stories but I did not see ""monkey gang war"" coming"	1
5765	To keep yourself and your family members safe and healthy this festive season, here are some simple tips via The Straits Timeshttps://www.straitstimes.com/singapore/health/wuhan-virus-how-to-keep-safe-and-calm-this-chinese-new-year …. Visit the MOH website for updates on the coronavirus at http://www.moh.gov.sg 	1
847	During coronavirus, Costco designates special hours for shoppers 60 and older	1
583	Arizona pizzeria gets $2,000 from anonymous customer, owner uses it to pay staff's most urgent bills	1
5718	Wuhan coronavirus is not yet a public health emergency of international concern, WHO says	1
1992	CDC confirms first possible community transmission of coronavirus in US via @BERKELEYJR &amp; @DAWN_KOPECKI https://t.co/YZL0cDQmPP	1
6320	A Chinese army (PLA) medical team has departed from Shanghai going to Wuhan to help deal with the outbreak of the Coronavirus	1
879	'Walking Dead' actor Daniel Newman says he was charged $9G for coronavirus test but not given results	1
2191	No Time to Die China Premiere Canceled Due to Coronavirus Concerns https://t.co/oiRfoEXEdU https://t.co/A6E6fr4TBK	1
1972	Florida Health Officials Working to Confirm First Reported Case of Coronavirus in the State – NBC 6 South Florida https://t.co/PSZdZZYYcC https://t.co/OyvTZEuev6	1
6294	Dingell pens a letter to CDC with questions on airport travel concerns and virus outbreak	1
2499	@cnnbrk Right call, no need spreading further panic, China’s leadership is doing everything in its power to fight Wuhan coronavirus, the lesson China has to learn is not to eat wild animals, this is nature’s revenge	1
882	One New York City restaurateur has kept his kitchen open to make and deliver donated Italian meals to health-care workers on the frontlines of the coronavirus response	1
6343	All #HongKong public sports centres, libraries, and museums will be closed from today due to the Wuhan coronavirus, the gov't announced overnight	1
761	Iraqis protest burying coronavirus dead, defy government and gather for mass pilgrimage	1
740	Spanish authorities have arrested more than 900 people who flaunted government orders to stay inside as the coronavirus continues to batter the country	1
5456	One of the ways scientists understand disease outbreaks is through math. A mathematician explains some of the common numbers in the coronavirus story	1
722	Los Angeles to shut off water, power of nonessential businesses that refuse to close amid coronavirus	1
5497	"A NASCAR race track preached ""prevention, not panic"" as it deals with the spread of the coronavirus"	1
2090	Santa Clara County resident is 2nd U.S. coronavirus case of unknown origin | KTLA https://t.co/32uXmQ8UAT	1
7078	"#ICYMI In our recent edition of ""True or False: Coronavirus,"" our team helps dispel some of the most pervasive #COVID19 rumors, including if the virus is airborne"	1
2480	Renewed demand amid Covid-19 crisis pushes up gold price #ศาสตร์เกษตรดินปุ๋ย https://t.co/rpYyqpIvTi https://t.co/oFRPTnXq2y	1
916	Vietnam veteran, 9/11 first responder walks streets with flag as coronavirus hits NYC	1
1006	UT President Gregory Fenves announced the move in a letter, saying UT is asking students not to return to campus after March 30 unless there is a specific need and if they have living arrangements elsewhere	1
659	Hilarie Burton says she's been sewing masks for health care workers, encourages fans to do the same	1
141	Stocks plummet amid coronavirus fears and oil-price crash	1
729	Coronavirus hits housing market as mortgage applications plummet in US	1
987	Chambers County curfew goes into effect on March 24 until further notice. Anyone who violates the order is subject to a $1,000 fine and/or 180 days in the Chambers County Jail	1
2604	South Korea confirms 115 more coronavirus cases, bringing total infections to 1,261 in Asia's second virus hot spot after China https://t.co/7LPI1hBjIq	1
5569	With the spread of the Coronavirus only going to get worse in the upcoming months, there have been serious discussions among all 30 NBA owners towards cancelling the 2019-20 playoffs and awarding the championship to the #1 seed in the tougher conference, The Los Angeles Lakers	1
2126	Reminder: Coronavirus Emergency Does Not Trump HIPAA Privacy Rule https://t.co/Qw0hkJ0bAS	1
6871	Laura Ingraham's false tweet about hydroxychlorquine and Lenox Hill Hospital has been deleted. Fox News had issued a correction	1
565	McDonald's reducing menu, eliminating all-day breakfast during coronavirus outbreak	1
704	The Golden Globes will accept movie submissions without a theatrical release for the first time ever due to the coronavirus pandemic, the Hollywood Foreign Press Association announced on Thursday	1
4261	MOSTLY “During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.”	1
2567	China's richest man pledges $21 million to help fight coronavirus - Brisbane Times https://t.co/1StbCwIEkF #aibrisbane #artificialintelligence #ai #machinelearning #analytics #bigdata #deeplearning https://t.co/972c1CwunE	1
2189	Coronavirus gets its name from crown-like spikes on its surface (CDC). (Corona is Latin for crown.) Including the newly identified form of the virus, there are a total of seven coronaviruses that can infect humans. Other well-known coronaviruses include SARS and MERS. https://t.co/RBMUfVFgVg	1
2571	"U.S. hospitals should prepare ""#financially and operationally"" to contend with a potentially deadly outbreak of the Wuhan virus that has already killed six people and sickened hundreds more in China, our very own @MattWolfHC tells @modrnhealthcr: https://t.co/CL7yBxZh55 https://t.co/FbudLbj8dq"	1
1036	"Spanish Deputy Prime Minister Carmen Calvo was hospitalized on Sunday, March 22 with a respiratory infection and has been tested for the coronavirus, according to Reuters. Her test results have not come back yet. ""The deputy Prime Minister went to a hospital yesterday afternoon and after medical tests were carried out doctors decided she had to remain there to receive treatment for a respiratory infection,"" the government said in a statement"	1
5464	The corona virus made flights so cheap i think it’s finally time to start traveling. Lmaooooo. I’m here for a good time not a long time	1
607	Senate coronavirus bill includes union protection measure. Businesses with between 500 and 10,000 employees that accept loans to tide them over until the pandemic abates will not be allowed to get rid of any collective bargaining agreement that they already have and will be barred from taking sides on any efforts by their employees to unionize	1
2268	GreenWorks Prepares Decontamination Technology to Prevent Coronavirus Outbreak https://t.co/grpE1tdrMm https://t.co/XfjRxLHkAq	1
32	U.S. federal government will support for free coronavirus testing, paid sick and family leave, and food assistance for poor families	1
174	It is possible to contract the coronavirus by touching a contaminated surface and then touching your mouth, nose or even eyes	1
6906	A friend of mine works for @WalmartInc and his Managers are calling this post on your website untrue, specifically about allowing people to request off for being at work during the current Covid-19. They are falsely stating that you will still receive a point when calling off	1
7090	A video of dead bodies of immigrants washed ashore on a Libyan beach in 2014 is viral with the false claim that coronavirus victims are being thrown into the sea in many countries. #AltNewsFactCheck |	1
1865	UK to send another civilian aircraft to help Britons leave Wuhan https://t.co/oWJOnUu1Fv	1
6727	Nigerian Public Health Authorities Struggle to Dispel Rumors That Donated Chinese Test Kits are Infected with COVID-19 http://dlvr.it/RTFtMc	1
5715	PLA forced quarantine in Wuhan now	1
2066	https://t.co/SrgJq3Voae This is worth a listen. #coronavirus #coronavirussingapore #leehsienloong	1
2195	Dozens of people are dead in #China and more than 900 infected as the Wuhan #coronavirus continues to spread throughout Asia and across the world. https://t.co/aMW6o20MoC	1
6289	"Taiwan President Tsai @iingwen has weighed in, urging the @WHO not to exclude Taiwan over ""political factors."" She also called on China to handle the #WuhanCoronavirus outbreak in an open and transparent manner"	1
2124	Gilead Sciences Statement on the Company’s Ongoing Response to the 2019 Novel Coronavirus (2019-nCoV) https://t.co/1qRronYeRJ	1
2093	Hundreds of Americans flown home from cruise ship, 14 with coronavirus https://t.co/Zjmgu3e4yt https://t.co/mpt7Pz9dXI	1
2182	What you need to know about the #coronavirus symptoms and risks 👇https://t.co/WdPzBUdtCV	1
2234	Hashem is not very happy with this world! https://t.co/Ndzhz7XtE8	1
979	The Waller County community of Cane Island is hosting a pop-up drive-in movie weekend, with three straight days of old-fashioned double-features	1
5758	Hospitals in #China over “overwhelmed” due to the #CoronavirusOutbreak, and a 1000-bed mobile hospital reportedly will be built in #Wuhan (the epicenter) within 10 days(!). Unfortunately, this outbreak will get worse (likely MUCH worse) before it gets better	1
717	Kylie Jenner donates $1 million to buy masks, protective gear for health care workers	1
5498	"Simonstown Gaels player tests positive for Covid 19: Simonstown Gaels GFC in Meath has announced that one of its adult players has tested positive for Covid 19 after returning from a trip abroad and that the club is ""seeking advice and guidance from the… http://dlvr.it/RRg9wV"	1
